,weekday,month,bus_route_id,violation_type,violations
476,Friday,2024-02,B26,MOBILE BUS LANE,3
477,Friday,2024-02,B42,MOBILE BUS LANE,37
478,Friday,2024-02,B44+,MOBILE BUS LANE,242
479,Friday,2024-02,B46+,MOBILE BUS LANE,653
480,Friday,2024-02,B62,MOBILE BUS LANE,1
481,Friday,2024-02,BX12+,MOBILE BUS LANE,697
482,Friday,2024-02,BX19,MOBILE BUS LANE,284
483,Friday,2024-02,BX35,MOBILE BUS LANE,105
484,Friday,2024-02,BX36,MOBILE BUS LANE,165
485,Friday,2024-02,BX41+,MOBILE BUS LANE,761
486,Friday,2024-02,M14+,MOBILE BUS LANE,141
487,Friday,2024-02,M15+,MOBILE BUS LANE,1045
488,Friday,2024-02,M23+,MOBILE BUS LANE,77
489,Friday,2024-02,M34+,MOBILE BUS LANE,75
490,Friday,2024-02,M86+,MOBILE BUS LANE,8
491,Friday,2024-02,Q43,MOBILE BUS LANE,104
492,Friday,2024-02,Q44+,MOBILE BUS LANE,264
493,Friday,2024-02,Q54,MOBILE BUS LANE,202
494,Friday,2024-02,Q58,MOBILE BUS LANE,45
495,Friday,2024-02,S79+,MOBILE BUS LANE,14
496,Friday,2024-03,B25,MOBILE BUS LANE,94
497,Friday,2024-03,B26,MOBILE BUS LANE,3
498,Friday,2024-03,B42,MOBILE BUS LANE,39
499,Friday,2024-03,B44+,MOBILE BUS LANE,274
500,Friday,2024-03,B46+,MOBILE BUS LANE,944
501,Friday,2024-03,B62,MOBILE BUS LANE,2
502,Friday,2024-03,BX12+,MOBILE BUS LANE,849
503,Friday,2024-03,BX19,MOBILE BUS LANE,355
504,Friday,2024-03,BX35,MOBILE BUS LANE,123
505,Friday,2024-03,BX36,MOBILE BUS LANE,176
506,Friday,2024-03,BX41+,MOBILE BUS LANE,1044
507,Friday,2024-03,M14+,MOBILE BUS LANE,187
508,Friday,2024-03,M15+,MOBILE BUS LANE,1096
509,Friday,2024-03,M23+,MOBILE BUS LANE,57
510,Friday,2024-03,M34+,MOBILE BUS LANE,104
511,Friday,2024-03,M86+,MOBILE BUS LANE,10
512,Friday,2024-03,Q43,MOBILE BUS LANE,148
513,Friday,2024-03,Q44+,MOBILE BUS LANE,352
514,Friday,2024-03,Q54,MOBILE BUS LANE,246
515,Friday,2024-03,Q58,MOBILE BUS LANE,92
516,Friday,2024-03,S79+,MOBILE BUS LANE,26
517,Friday,2024-04,B25,MOBILE BUS LANE,58
518,Friday,2024-04,B26,MOBILE BUS LANE,6
519,Friday,2024-04,B42,MOBILE BUS LANE,24
520,Friday,2024-04,B44+,MOBILE BUS LANE,247
521,Friday,2024-04,B46+,MOBILE BUS LANE,718
522,Friday,2024-04,B62,MOBILE BUS LANE,1
523,Friday,2024-04,BX12+,MOBILE BUS LANE,633
524,Friday,2024-04,BX19,MOBILE BUS LANE,280
525,Friday,2024-04,BX35,MOBILE BUS LANE,77
526,Friday,2024-04,BX36,MOBILE BUS LANE,141
527,Friday,2024-04,BX41+,MOBILE BUS LANE,812
528,Friday,2024-04,M14+,MOBILE BUS LANE,134
529,Friday,2024-04,M15+,MOBILE BUS LANE,1024
530,Friday,2024-04,M23+,MOBILE BUS LANE,45
531,Friday,2024-04,M34+,MOBILE BUS LANE,29
532,Friday,2024-04,M86+,MOBILE BUS LANE,7
533,Friday,2024-04,Q43,MOBILE BUS LANE,135
534,Friday,2024-04,Q44+,MOBILE BUS LANE,242
535,Friday,2024-04,Q54,MOBILE BUS LANE,178
536,Friday,2024-04,Q58,MOBILE BUS LANE,60
537,Friday,2024-04,S79+,MOBILE BUS LANE,14
538,Friday,2024-05,B25,MOBILE BUS LANE,80
539,Friday,2024-05,B26,MOBILE BUS LANE,5
540,Friday,2024-05,B42,MOBILE BUS LANE,44
541,Friday,2024-05,B44+,MOBILE BUS LANE,313
542,Friday,2024-05,B46+,MOBILE BUS LANE,896
543,Friday,2024-05,B62,MOBILE BUS LANE,2
544,Friday,2024-05,BX12+,MOBILE BUS LANE,773
545,Friday,2024-05,BX19,MOBILE BUS LANE,402
546,Friday,2024-05,BX35,MOBILE BUS LANE,126
547,Friday,2024-05,BX36,MOBILE BUS LANE,242
548,Friday,2024-05,BX41+,MOBILE BUS LANE,1062
549,Friday,2024-05,M14+,MOBILE BUS LANE,132
550,Friday,2024-05,M15+,MOBILE BUS LANE,1159
551,Friday,2024-05,M23+,MOBILE BUS LANE,59
552,Friday,2024-05,M34+,MOBILE BUS LANE,37
553,Friday,2024-05,M86+,MOBILE BUS LANE,7
554,Friday,2024-05,Q43,MOBILE BUS LANE,125
555,Friday,2024-05,Q44+,MOBILE BUS LANE,266
556,Friday,2024-05,Q44+,MOBILE BUS STOP,11
557,Friday,2024-05,Q44+,MOBILE DOUBLE PARKED,26
558,Friday,2024-05,Q54,MOBILE BUS LANE,291
559,Friday,2024-05,Q58,MOBILE BUS LANE,55
560,Friday,2024-05,S79+,MOBILE BUS LANE,17
561,Friday,2024-06,B25,MOBILE BUS LANE,87
562,Friday,2024-06,B26,MOBILE BUS LANE,2
563,Friday,2024-06,B42,MOBILE BUS LANE,27
564,Friday,2024-06,B44+,MOBILE BUS LANE,182
565,Friday,2024-06,B44+,MOBILE BUS STOP,314
566,Friday,2024-06,B44+,MOBILE DOUBLE PARKED,57
567,Friday,2024-06,B46+,MOBILE BUS LANE,488
568,Friday,2024-06,B46+,MOBILE BUS STOP,356
569,Friday,2024-06,B46+,MOBILE DOUBLE PARKED,31
570,Friday,2024-06,B62,MOBILE BUS LANE,38
571,Friday,2024-06,B62,MOBILE BUS STOP,189
572,Friday,2024-06,B62,MOBILE DOUBLE PARKED,13
573,Friday,2024-06,BX12+,MOBILE BUS LANE,546
574,Friday,2024-06,BX12+,MOBILE BUS STOP,85
575,Friday,2024-06,BX12+,MOBILE DOUBLE PARKED,146
576,Friday,2024-06,BX19,MOBILE BUS LANE,265
577,Friday,2024-06,BX19,MOBILE BUS STOP,595
578,Friday,2024-06,BX19,MOBILE DOUBLE PARKED,1354
579,Friday,2024-06,BX35,MOBILE BUS LANE,81
580,Friday,2024-06,BX36,MOBILE BUS LANE,144
581,Friday,2024-06,BX36,MOBILE BUS STOP,294
582,Friday,2024-06,BX36,MOBILE DOUBLE PARKED,614
583,Friday,2024-06,BX41+,MOBILE BUS LANE,754
584,Friday,2024-06,BX41+,MOBILE BUS STOP,124
585,Friday,2024-06,BX41+,MOBILE DOUBLE PARKED,115
586,Friday,2024-06,M14+,MOBILE BUS LANE,98
587,Friday,2024-06,M14+,MOBILE BUS STOP,57
588,Friday,2024-06,M14+,MOBILE DOUBLE PARKED,3
589,Friday,2024-06,M15+,MOBILE BUS LANE,752
590,Friday,2024-06,M15+,MOBILE BUS STOP,357
591,Friday,2024-06,M15+,MOBILE DOUBLE PARKED,74
592,Friday,2024-06,M23+,MOBILE BUS LANE,69
593,Friday,2024-06,M23+,MOBILE BUS STOP,23
594,Friday,2024-06,M23+,MOBILE DOUBLE PARKED,3
595,Friday,2024-06,M34+,MOBILE BUS LANE,61
596,Friday,2024-06,M34+,MOBILE BUS STOP,52
597,Friday,2024-06,M34+,MOBILE DOUBLE PARKED,7
598,Friday,2024-06,M86+,MOBILE BUS LANE,6
599,Friday,2024-06,Q43,MOBILE BUS LANE,79
600,Friday,2024-06,Q44+,MOBILE BUS LANE,174
601,Friday,2024-06,Q44+,MOBILE BUS STOP,152
602,Friday,2024-06,Q44+,MOBILE DOUBLE PARKED,119
603,Friday,2024-06,Q54,MOBILE BUS LANE,225
604,Friday,2024-06,Q54,MOBILE BUS STOP,235
605,Friday,2024-06,Q54,MOBILE DOUBLE PARKED,27
606,Friday,2024-06,Q58,MOBILE BUS LANE,36
607,Friday,2024-06,Q58,MOBILE BUS STOP,566
608,Friday,2024-06,Q58,MOBILE DOUBLE PARKED,18
609,Friday,2024-06,S79+,MOBILE BUS LANE,13
610,Friday,2024-07,B25,MOBILE BUS LANE,63
611,Friday,2024-07,B26,MOBILE BUS LANE,5
612,Friday,2024-07,B42,MOBILE BUS LANE,30
613,Friday,2024-07,B44+,MOBILE BUS LANE,136
614,Friday,2024-07,B44+,MOBILE BUS STOP,557
615,Friday,2024-07,B44+,MOBILE DOUBLE PARKED,38
616,Friday,2024-07,B46+,MOBILE BUS LANE,400
617,Friday,2024-07,B46+,MOBILE BUS STOP,606
618,Friday,2024-07,B46+,MOBILE DOUBLE PARKED,170
619,Friday,2024-07,B62,MOBILE BUS LANE,10
620,Friday,2024-07,B62,MOBILE BUS STOP,507
621,Friday,2024-07,B62,MOBILE DOUBLE PARKED,15
622,Friday,2024-07,BX12+,MOBILE BUS LANE,667
623,Friday,2024-07,BX12+,MOBILE BUS STOP,411
624,Friday,2024-07,BX12+,MOBILE DOUBLE PARKED,262
625,Friday,2024-07,BX19,MOBILE BUS LANE,244
626,Friday,2024-07,BX19,MOBILE BUS STOP,1308
627,Friday,2024-07,BX19,MOBILE DOUBLE PARKED,2061
628,Friday,2024-07,BX35,MOBILE BUS LANE,82
629,Friday,2024-07,BX36,MOBILE BUS LANE,147
630,Friday,2024-07,BX36,MOBILE BUS STOP,946
631,Friday,2024-07,BX36,MOBILE DOUBLE PARKED,747
632,Friday,2024-07,BX41+,MOBILE BUS LANE,746
633,Friday,2024-07,BX41+,MOBILE BUS STOP,479
634,Friday,2024-07,BX41+,MOBILE DOUBLE PARKED,239
635,Friday,2024-07,M14+,MOBILE BUS LANE,151
636,Friday,2024-07,M14+,MOBILE BUS STOP,138
637,Friday,2024-07,M14+,MOBILE DOUBLE PARKED,10
638,Friday,2024-07,M15+,MOBILE BUS LANE,749
639,Friday,2024-07,M15+,MOBILE BUS STOP,988
640,Friday,2024-07,M15+,MOBILE DOUBLE PARKED,144
641,Friday,2024-07,M23+,MOBILE BUS LANE,65
642,Friday,2024-07,M23+,MOBILE BUS STOP,61
643,Friday,2024-07,M34+,MOBILE BUS LANE,65
644,Friday,2024-07,M34+,MOBILE BUS STOP,161
645,Friday,2024-07,M34+,MOBILE DOUBLE PARKED,32
646,Friday,2024-07,M86+,MOBILE BUS LANE,2
647,Friday,2024-07,Q43,MOBILE BUS LANE,86
648,Friday,2024-07,Q44+,MOBILE BUS LANE,218
649,Friday,2024-07,Q44+,MOBILE BUS STOP,865
650,Friday,2024-07,Q44+,MOBILE DOUBLE PARKED,359
651,Friday,2024-07,Q54,MOBILE BUS LANE,283
652,Friday,2024-07,Q54,MOBILE BUS STOP,796
653,Friday,2024-07,Q54,MOBILE DOUBLE PARKED,27
654,Friday,2024-07,Q58,MOBILE BUS LANE,30
655,Friday,2024-07,Q58,MOBILE BUS STOP,920
656,Friday,2024-07,Q58,MOBILE DOUBLE PARKED,26
657,Friday,2024-07,S79+,MOBILE BUS LANE,13
658,Friday,2024-08,B25,MOBILE BUS LANE,95
659,Friday,2024-08,B26,MOBILE BUS LANE,6
660,Friday,2024-08,B42,MOBILE BUS LANE,43
661,Friday,2024-08,B44+,MOBILE BUS LANE,172
662,Friday,2024-08,B44+,MOBILE BUS STOP,712
663,Friday,2024-08,B44+,MOBILE DOUBLE PARKED,345
664,Friday,2024-08,B46+,MOBILE BUS LANE,580
665,Friday,2024-08,B46+,MOBILE BUS STOP,677
666,Friday,2024-08,B46+,MOBILE DOUBLE PARKED,338
667,Friday,2024-08,B62,MOBILE BUS LANE,1
668,Friday,2024-08,B62,MOBILE BUS STOP,331
669,Friday,2024-08,B62,MOBILE DOUBLE PARKED,69
670,Friday,2024-08,BX12+,MOBILE BUS LANE,797
671,Friday,2024-08,BX12+,MOBILE BUS STOP,407
672,Friday,2024-08,BX12+,MOBILE DOUBLE PARKED,894
673,Friday,2024-08,BX19,MOBILE BUS LANE,326
674,Friday,2024-08,BX19,MOBILE BUS STOP,1310
675,Friday,2024-08,BX19,MOBILE DOUBLE PARKED,4358
676,Friday,2024-08,BX35,MOBILE BUS LANE,130
677,Friday,2024-08,BX36,MOBILE BUS LANE,150
678,Friday,2024-08,BX36,MOBILE BUS STOP,1212
679,Friday,2024-08,BX36,MOBILE DOUBLE PARKED,2587
680,Friday,2024-08,BX41+,MOBILE BUS LANE,792
681,Friday,2024-08,BX41+,MOBILE BUS STOP,456
682,Friday,2024-08,BX41+,MOBILE DOUBLE PARKED,626
683,Friday,2024-08,M14+,MOBILE BUS LANE,189
684,Friday,2024-08,M14+,MOBILE BUS STOP,205
685,Friday,2024-08,M14+,MOBILE DOUBLE PARKED,32
686,Friday,2024-08,M15+,MOBILE BUS LANE,875
687,Friday,2024-08,M15+,MOBILE BUS STOP,1133
688,Friday,2024-08,M15+,MOBILE DOUBLE PARKED,254
689,Friday,2024-08,M23+,MOBILE BUS LANE,79
690,Friday,2024-08,M23+,MOBILE BUS STOP,66
691,Friday,2024-08,M23+,MOBILE DOUBLE PARKED,18
692,Friday,2024-08,M34+,MOBILE BUS LANE,44
693,Friday,2024-08,M34+,MOBILE BUS STOP,109
694,Friday,2024-08,M34+,MOBILE DOUBLE PARKED,22
695,Friday,2024-08,M86+,MOBILE BUS LANE,10
696,Friday,2024-08,Q43,MOBILE BUS LANE,132
697,Friday,2024-08,Q44+,MOBILE BUS LANE,355
698,Friday,2024-08,Q44+,MOBILE BUS STOP,1074
699,Friday,2024-08,Q44+,MOBILE DOUBLE PARKED,550
700,Friday,2024-08,Q54,MOBILE BUS LANE,245
701,Friday,2024-08,Q54,MOBILE BUS STOP,839
702,Friday,2024-08,Q54,MOBILE DOUBLE PARKED,134
703,Friday,2024-08,Q58,MOBILE BUS LANE,32
704,Friday,2024-08,Q58,MOBILE BUS STOP,998
705,Friday,2024-08,Q58,MOBILE DOUBLE PARKED,499
706,Friday,2024-08,S79+,MOBILE BUS LANE,8
707,Friday,2024-09,B25,MOBILE BUS LANE,146
708,Friday,2024-09,B26,MOBILE BUS LANE,2
709,Friday,2024-09,B35,MOBILE BUS STOP,492
710,Friday,2024-09,B41,MOBILE BUS LANE,39
711,Friday,2024-09,B41,MOBILE BUS STOP,319
712,Friday,2024-09,B41,MOBILE DOUBLE PARKED,295
713,Friday,2024-09,B42,MOBILE BUS LANE,25
714,Friday,2024-09,B42,MOBILE BUS STOP,32
715,Friday,2024-09,B42,MOBILE DOUBLE PARKED,2
716,Friday,2024-09,B44+,MOBILE BUS LANE,258
717,Friday,2024-09,B44+,MOBILE BUS STOP,581
718,Friday,2024-09,B44+,MOBILE DOUBLE PARKED,446
719,Friday,2024-09,B46+,MOBILE BUS LANE,650
720,Friday,2024-09,B46+,MOBILE BUS STOP,605
721,Friday,2024-09,B46+,MOBILE DOUBLE PARKED,286
722,Friday,2024-09,B62,MOBILE BUS LANE,13
723,Friday,2024-09,B62,MOBILE BUS STOP,278
724,Friday,2024-09,B62,MOBILE DOUBLE PARKED,50
725,Friday,2024-09,BX12+,MOBILE BUS LANE,496
726,Friday,2024-09,BX12+,MOBILE BUS STOP,197
727,Friday,2024-09,BX12+,MOBILE DOUBLE PARKED,586
728,Friday,2024-09,BX19,MOBILE BUS LANE,208
729,Friday,2024-09,BX19,MOBILE BUS STOP,882
730,Friday,2024-09,BX19,MOBILE DOUBLE PARKED,3473
731,Friday,2024-09,BX28,MOBILE BUS LANE,73
732,Friday,2024-09,BX28,MOBILE BUS STOP,215
733,Friday,2024-09,BX28,MOBILE DOUBLE PARKED,393
734,Friday,2024-09,BX35,MOBILE BUS LANE,75
735,Friday,2024-09,BX35,MOBILE BUS STOP,80
736,Friday,2024-09,BX35,MOBILE DOUBLE PARKED,510
737,Friday,2024-09,BX36,MOBILE BUS LANE,107
738,Friday,2024-09,BX36,MOBILE BUS STOP,808
739,Friday,2024-09,BX36,MOBILE DOUBLE PARKED,2486
740,Friday,2024-09,BX38,MOBILE BUS STOP,68
741,Friday,2024-09,BX38,MOBILE DOUBLE PARKED,356
742,Friday,2024-09,BX41+,MOBILE BUS LANE,570
743,Friday,2024-09,BX41+,MOBILE BUS STOP,230
744,Friday,2024-09,BX41+,MOBILE DOUBLE PARKED,570
745,Friday,2024-09,M101,MOBILE BUS LANE,518
746,Friday,2024-09,M101,MOBILE BUS STOP,799
747,Friday,2024-09,M101,MOBILE DOUBLE PARKED,716
748,Friday,2024-09,M14+,MOBILE BUS LANE,131
749,Friday,2024-09,M14+,MOBILE BUS STOP,104
750,Friday,2024-09,M14+,MOBILE DOUBLE PARKED,37
751,Friday,2024-09,M15+,MOBILE BUS LANE,1056
752,Friday,2024-09,M15+,MOBILE BUS STOP,688
753,Friday,2024-09,M15+,MOBILE DOUBLE PARKED,351
754,Friday,2024-09,M23+,MOBILE BUS LANE,35
755,Friday,2024-09,M23+,MOBILE BUS STOP,33
756,Friday,2024-09,M23+,MOBILE DOUBLE PARKED,6
757,Friday,2024-09,M34+,MOBILE BUS LANE,67
758,Friday,2024-09,M34+,MOBILE BUS STOP,99
759,Friday,2024-09,M34+,MOBILE DOUBLE PARKED,28
760,Friday,2024-09,M86+,MOBILE BUS LANE,10
761,Friday,2024-09,Q43,MOBILE BUS LANE,95
762,Friday,2024-09,Q43,MOBILE BUS STOP,168
763,Friday,2024-09,Q43,MOBILE DOUBLE PARKED,87
764,Friday,2024-09,Q44+,MOBILE BUS LANE,232
765,Friday,2024-09,Q44+,MOBILE BUS STOP,601
766,Friday,2024-09,Q44+,MOBILE DOUBLE PARKED,388
767,Friday,2024-09,Q54,MOBILE BUS LANE,209
768,Friday,2024-09,Q54,MOBILE BUS STOP,552
769,Friday,2024-09,Q54,MOBILE DOUBLE PARKED,111
770,Friday,2024-09,Q58,MOBILE BUS LANE,42
771,Friday,2024-09,Q58,MOBILE BUS STOP,581
772,Friday,2024-09,Q58,MOBILE DOUBLE PARKED,394
773,Friday,2024-09,S46,MOBILE BUS LANE,110
774,Friday,2024-09,S46,MOBILE BUS STOP,54
775,Friday,2024-09,S46,MOBILE DOUBLE PARKED,417
776,Friday,2024-09,S79+,MOBILE BUS LANE,7
777,Friday,2024-09,S79+,MOBILE BUS STOP,76
778,Friday,2024-09,S79+,MOBILE DOUBLE PARKED,102
779,Friday,2024-10,B25,MOBILE BUS LANE,191
780,Friday,2024-10,B25,MOBILE BUS STOP,255
781,Friday,2024-10,B25,MOBILE DOUBLE PARKED,104
782,Friday,2024-10,B26,MOBILE BUS LANE,4
783,Friday,2024-10,B26,MOBILE BUS STOP,357
784,Friday,2024-10,B26,MOBILE DOUBLE PARKED,58
785,Friday,2024-10,B35,MOBILE BUS STOP,1294
786,Friday,2024-10,B41,MOBILE BUS LANE,203
787,Friday,2024-10,B41,MOBILE BUS STOP,815
788,Friday,2024-10,B41,MOBILE DOUBLE PARKED,783
789,Friday,2024-10,B42,MOBILE BUS LANE,42
790,Friday,2024-10,B42,MOBILE BUS STOP,74
791,Friday,2024-10,B42,MOBILE DOUBLE PARKED,22
792,Friday,2024-10,B44+,MOBILE BUS LANE,277
793,Friday,2024-10,B44+,MOBILE BUS STOP,911
794,Friday,2024-10,B44+,MOBILE DOUBLE PARKED,400
795,Friday,2024-10,B46+,MOBILE BUS LANE,473
796,Friday,2024-10,B46+,MOBILE BUS STOP,698
797,Friday,2024-10,B46+,MOBILE DOUBLE PARKED,276
798,Friday,2024-10,B62,MOBILE BUS LANE,1
799,Friday,2024-10,B62,MOBILE BUS STOP,185
800,Friday,2024-10,B62,MOBILE DOUBLE PARKED,24
801,Friday,2024-10,B82+,MOBILE BUS LANE,140
802,Friday,2024-10,B82+,MOBILE BUS STOP,1099
803,Friday,2024-10,B82+,MOBILE DOUBLE PARKED,666
804,Friday,2024-10,BX12+,MOBILE BUS LANE,551
805,Friday,2024-10,BX12+,MOBILE BUS STOP,260
806,Friday,2024-10,BX12+,MOBILE DOUBLE PARKED,644
807,Friday,2024-10,BX19,MOBILE BUS LANE,217
808,Friday,2024-10,BX19,MOBILE BUS STOP,942
809,Friday,2024-10,BX19,MOBILE DOUBLE PARKED,3075
810,Friday,2024-10,BX28,MOBILE BUS LANE,71
811,Friday,2024-10,BX28,MOBILE BUS STOP,386
812,Friday,2024-10,BX28,MOBILE DOUBLE PARKED,674
813,Friday,2024-10,BX35,MOBILE BUS LANE,75
814,Friday,2024-10,BX35,MOBILE BUS STOP,291
815,Friday,2024-10,BX35,MOBILE DOUBLE PARKED,1049
816,Friday,2024-10,BX36,MOBILE BUS LANE,102
817,Friday,2024-10,BX36,MOBILE BUS STOP,833
818,Friday,2024-10,BX36,MOBILE DOUBLE PARKED,2077
819,Friday,2024-10,BX38,MOBILE BUS STOP,122
820,Friday,2024-10,BX38,MOBILE DOUBLE PARKED,548
821,Friday,2024-10,BX41+,MOBILE BUS LANE,563
822,Friday,2024-10,BX41+,MOBILE BUS STOP,334
823,Friday,2024-10,BX41+,MOBILE DOUBLE PARKED,590
824,Friday,2024-10,BX6+,MOBILE BUS LANE,90
825,Friday,2024-10,BX6+,MOBILE BUS STOP,828
826,Friday,2024-10,BX6+,MOBILE DOUBLE PARKED,1454
827,Friday,2024-10,M101,MOBILE BUS LANE,364
828,Friday,2024-10,M101,MOBILE BUS STOP,2028
829,Friday,2024-10,M101,MOBILE DOUBLE PARKED,2310
830,Friday,2024-10,M14+,MOBILE BUS LANE,204
831,Friday,2024-10,M14+,MOBILE BUS STOP,195
832,Friday,2024-10,M14+,MOBILE DOUBLE PARKED,75
833,Friday,2024-10,M15+,MOBILE BUS LANE,1085
834,Friday,2024-10,M15+,MOBILE BUS STOP,1515
835,Friday,2024-10,M15+,MOBILE DOUBLE PARKED,504
836,Friday,2024-10,M23+,MOBILE BUS LANE,50
837,Friday,2024-10,M23+,MOBILE BUS STOP,57
838,Friday,2024-10,M23+,MOBILE DOUBLE PARKED,5
839,Friday,2024-10,M34+,MOBILE BUS LANE,63
840,Friday,2024-10,M34+,MOBILE BUS STOP,137
841,Friday,2024-10,M34+,MOBILE DOUBLE PARKED,15
842,Friday,2024-10,M60+,MOBILE BUS LANE,1318
843,Friday,2024-10,M60+,MOBILE BUS STOP,638
844,Friday,2024-10,M60+,MOBILE DOUBLE PARKED,748
845,Friday,2024-10,M79+,MOBILE BUS LANE,268
846,Friday,2024-10,M79+,MOBILE BUS STOP,107
847,Friday,2024-10,M79+,MOBILE DOUBLE PARKED,467
848,Friday,2024-10,M86+,MOBILE BUS LANE,35
849,Friday,2024-10,M86+,MOBILE BUS STOP,108
850,Friday,2024-10,M86+,MOBILE DOUBLE PARKED,498
851,Friday,2024-10,Q43,MOBILE BUS LANE,141
852,Friday,2024-10,Q43,MOBILE BUS STOP,516
853,Friday,2024-10,Q43,MOBILE DOUBLE PARKED,224
854,Friday,2024-10,Q44+,MOBILE BUS LANE,177
855,Friday,2024-10,Q44+,MOBILE BUS STOP,570
856,Friday,2024-10,Q44+,MOBILE DOUBLE PARKED,361
857,Friday,2024-10,Q5,MOBILE BUS LANE,272
858,Friday,2024-10,Q5,MOBILE BUS STOP,567
859,Friday,2024-10,Q5,MOBILE DOUBLE PARKED,108
860,Friday,2024-10,Q53+,MOBILE BUS LANE,141
861,Friday,2024-10,Q53+,MOBILE BUS STOP,621
862,Friday,2024-10,Q53+,MOBILE DOUBLE PARKED,139
863,Friday,2024-10,Q54,MOBILE BUS LANE,238
864,Friday,2024-10,Q54,MOBILE BUS STOP,661
865,Friday,2024-10,Q54,MOBILE DOUBLE PARKED,137
866,Friday,2024-10,Q58,MOBILE BUS LANE,42
867,Friday,2024-10,Q58,MOBILE BUS STOP,678
868,Friday,2024-10,Q58,MOBILE DOUBLE PARKED,368
869,Friday,2024-10,Q69,MOBILE BUS LANE,22
870,Friday,2024-10,Q69,MOBILE BUS STOP,57
871,Friday,2024-10,Q69,MOBILE DOUBLE PARKED,10
872,Friday,2024-10,S46,MOBILE BUS LANE,204
873,Friday,2024-10,S46,MOBILE BUS STOP,159
874,Friday,2024-10,S46,MOBILE DOUBLE PARKED,941
875,Friday,2024-10,S79+,MOBILE BUS LANE,12
876,Friday,2024-10,S79+,MOBILE BUS STOP,153
877,Friday,2024-10,S79+,MOBILE DOUBLE PARKED,251
878,Friday,2024-11,B25,MOBILE BUS LANE,322
879,Friday,2024-11,B25,MOBILE BUS STOP,360
880,Friday,2024-11,B25,MOBILE DOUBLE PARKED,140
881,Friday,2024-11,B26,MOBILE BUS LANE,3
882,Friday,2024-11,B26,MOBILE BUS STOP,419
883,Friday,2024-11,B26,MOBILE DOUBLE PARKED,81
884,Friday,2024-11,B35,MOBILE BUS STOP,1577
885,Friday,2024-11,B41,MOBILE BUS LANE,161
886,Friday,2024-11,B41,MOBILE BUS STOP,882
887,Friday,2024-11,B41,MOBILE DOUBLE PARKED,787
888,Friday,2024-11,B42,MOBILE BUS LANE,72
889,Friday,2024-11,B42,MOBILE BUS STOP,79
890,Friday,2024-11,B42,MOBILE DOUBLE PARKED,10
891,Friday,2024-11,B44+,MOBILE BUS LANE,298
892,Friday,2024-11,B44+,MOBILE BUS STOP,1109
893,Friday,2024-11,B44+,MOBILE DOUBLE PARKED,642
894,Friday,2024-11,B46+,MOBILE BUS LANE,591
895,Friday,2024-11,B46+,MOBILE BUS STOP,775
896,Friday,2024-11,B46+,MOBILE DOUBLE PARKED,369
897,Friday,2024-11,B62,MOBILE BUS STOP,189
898,Friday,2024-11,B62,MOBILE DOUBLE PARKED,67
899,Friday,2024-11,B82+,MOBILE BUS LANE,234
900,Friday,2024-11,B82+,MOBILE BUS STOP,1521
901,Friday,2024-11,B82+,MOBILE DOUBLE PARKED,1015
902,Friday,2024-11,BX12+,MOBILE BUS LANE,593
903,Friday,2024-11,BX12+,MOBILE BUS STOP,297
904,Friday,2024-11,BX12+,MOBILE DOUBLE PARKED,565
905,Friday,2024-11,BX19,MOBILE BUS LANE,305
906,Friday,2024-11,BX19,MOBILE BUS STOP,1197
907,Friday,2024-11,BX19,MOBILE DOUBLE PARKED,2863
908,Friday,2024-11,BX28,MOBILE BUS LANE,104
909,Friday,2024-11,BX28,MOBILE BUS STOP,527
910,Friday,2024-11,BX28,MOBILE DOUBLE PARKED,692
911,Friday,2024-11,BX35,MOBILE BUS LANE,57
912,Friday,2024-11,BX35,MOBILE BUS STOP,169
913,Friday,2024-11,BX35,MOBILE DOUBLE PARKED,1008
914,Friday,2024-11,BX36,MOBILE BUS LANE,90
915,Friday,2024-11,BX36,MOBILE BUS STOP,989
916,Friday,2024-11,BX36,MOBILE DOUBLE PARKED,2197
917,Friday,2024-11,BX38,MOBILE BUS STOP,162
918,Friday,2024-11,BX38,MOBILE DOUBLE PARKED,508
919,Friday,2024-11,BX41+,MOBILE BUS LANE,552
920,Friday,2024-11,BX41+,MOBILE BUS STOP,381
921,Friday,2024-11,BX41+,MOBILE DOUBLE PARKED,531
922,Friday,2024-11,BX6+,MOBILE BUS LANE,85
923,Friday,2024-11,BX6+,MOBILE BUS STOP,822
924,Friday,2024-11,BX6+,MOBILE DOUBLE PARKED,1349
925,Friday,2024-11,M101,MOBILE BUS LANE,361
926,Friday,2024-11,M101,MOBILE BUS STOP,2538
927,Friday,2024-11,M101,MOBILE DOUBLE PARKED,2667
928,Friday,2024-11,M14+,MOBILE BUS LANE,176
929,Friday,2024-11,M14+,MOBILE BUS STOP,218
930,Friday,2024-11,M14+,MOBILE DOUBLE PARKED,61
931,Friday,2024-11,M15+,MOBILE BUS LANE,1126
932,Friday,2024-11,M15+,MOBILE BUS STOP,1554
933,Friday,2024-11,M15+,MOBILE DOUBLE PARKED,548
934,Friday,2024-11,M23+,MOBILE BUS LANE,55
935,Friday,2024-11,M23+,MOBILE BUS STOP,64
936,Friday,2024-11,M23+,MOBILE DOUBLE PARKED,10
937,Friday,2024-11,M34+,MOBILE BUS LANE,87
938,Friday,2024-11,M34+,MOBILE BUS STOP,160
939,Friday,2024-11,M34+,MOBILE DOUBLE PARKED,42
