,bus_route_id,month,weekday,violation_type,violations
466,B26,2024-10,Thursday,MOBILE BUS LANE,2
467,B26,2024-10,Thursday,MOBILE BUS STOP,439
468,B26,2024-10,Thursday,MOBILE DOUBLE PARKED,74
469,B26,2024-10,Tuesday,MOBILE BUS LANE,13
470,B26,2024-10,Tuesday,MOBILE BUS STOP,458
471,B26,2024-10,Tuesday,MOBILE DOUBLE PARKED,95
472,B26,2024-10,Wednesday,MOBILE BUS LANE,3
473,B26,2024-10,Wednesday,MOBILE BUS STOP,483
474,B26,2024-10,Wednesday,MOBILE DOUBLE PARKED,88
475,B26,2024-11,Friday,MOBILE BUS LANE,3
476,B26,2024-11,Friday,MOBILE BUS STOP,419
477,B26,2024-11,Friday,MOBILE DOUBLE PARKED,81
478,B26,2024-11,Monday,MOBILE BUS LANE,5
479,B26,2024-11,Monday,MOBILE BUS STOP,331
480,B26,2024-11,Monday,MOBILE DOUBLE PARKED,70
481,B26,2024-11,Saturday,MOBILE BUS LANE,1
482,B26,2024-11,Saturday,MOBILE BUS STOP,388
483,B26,2024-11,Saturday,MOBILE DOUBLE PARKED,74
484,B26,2024-11,Sunday,MOBILE BUS LANE,2
485,B26,2024-11,Sunday,MOBILE BUS STOP,236
486,B26,2024-11,Sunday,MOBILE DOUBLE PARKED,32
487,B26,2024-11,Thursday,MOBILE BUS LANE,2
488,B26,2024-11,Thursday,MOBILE BUS STOP,327
489,B26,2024-11,Thursday,MOBILE DOUBLE PARKED,91
490,B26,2024-11,Tuesday,MOBILE BUS LANE,3
491,B26,2024-11,Tuesday,MOBILE BUS STOP,355
492,B26,2024-11,Tuesday,MOBILE DOUBLE PARKED,80
493,B26,2024-11,Wednesday,MOBILE BUS LANE,3
494,B26,2024-11,Wednesday,MOBILE BUS STOP,340
495,B26,2024-11,Wednesday,MOBILE DOUBLE PARKED,58
496,B26,2024-12,Friday,MOBILE BUS LANE,4
497,B26,2024-12,Friday,MOBILE BUS STOP,294
498,B26,2024-12,Friday,MOBILE DOUBLE PARKED,44
499,B26,2024-12,Monday,MOBILE BUS LANE,2
500,B26,2024-12,Monday,MOBILE BUS STOP,361
501,B26,2024-12,Monday,MOBILE DOUBLE PARKED,113
502,B26,2024-12,Saturday,MOBILE BUS STOP,274
503,B26,2024-12,Saturday,MOBILE DOUBLE PARKED,48
504,B26,2024-12,Sunday,MOBILE BUS STOP,231
505,B26,2024-12,Sunday,MOBILE DOUBLE PARKED,55
506,B26,2024-12,Thursday,MOBILE BUS LANE,2
507,B26,2024-12,Thursday,MOBILE BUS STOP,295
508,B26,2024-12,Thursday,MOBILE DOUBLE PARKED,51
509,B26,2024-12,Tuesday,MOBILE BUS LANE,5
510,B26,2024-12,Tuesday,MOBILE BUS STOP,352
511,B26,2024-12,Tuesday,MOBILE DOUBLE PARKED,78
512,B26,2024-12,Wednesday,MOBILE BUS LANE,1
513,B26,2024-12,Wednesday,MOBILE BUS STOP,271
514,B26,2024-12,Wednesday,MOBILE DOUBLE PARKED,51
515,B26,2025-01,Friday,MOBILE BUS LANE,1
516,B26,2025-01,Friday,MOBILE BUS STOP,392
517,B26,2025-01,Friday,MOBILE DOUBLE PARKED,77
518,B26,2025-01,Monday,MOBILE BUS LANE,5
519,B26,2025-01,Monday,MOBILE BUS STOP,240
520,B26,2025-01,Monday,MOBILE DOUBLE PARKED,67
521,B26,2025-01,Saturday,MOBILE BUS STOP,248
522,B26,2025-01,Saturday,MOBILE DOUBLE PARKED,42
523,B26,2025-01,Sunday,MOBILE BUS STOP,199
524,B26,2025-01,Sunday,MOBILE DOUBLE PARKED,36
525,B26,2025-01,Thursday,MOBILE BUS LANE,1
526,B26,2025-01,Thursday,MOBILE BUS STOP,400
527,B26,2025-01,Thursday,MOBILE DOUBLE PARKED,60
528,B26,2025-01,Tuesday,MOBILE BUS LANE,3
529,B26,2025-01,Tuesday,MOBILE BUS STOP,319
530,B26,2025-01,Tuesday,MOBILE DOUBLE PARKED,46
531,B26,2025-01,Wednesday,MOBILE BUS LANE,2
532,B26,2025-01,Wednesday,MOBILE BUS STOP,349
533,B26,2025-01,Wednesday,MOBILE DOUBLE PARKED,78
534,B26,2025-02,Friday,MOBILE BUS LANE,1
535,B26,2025-02,Friday,MOBILE BUS STOP,216
536,B26,2025-02,Friday,MOBILE DOUBLE PARKED,52
537,B26,2025-02,Monday,MOBILE BUS STOP,209
538,B26,2025-02,Monday,MOBILE DOUBLE PARKED,69
539,B26,2025-02,Saturday,MOBILE BUS LANE,1
540,B26,2025-02,Saturday,MOBILE BUS STOP,196
541,B26,2025-02,Saturday,MOBILE DOUBLE PARKED,40
542,B26,2025-02,Sunday,MOBILE BUS LANE,1
543,B26,2025-02,Sunday,MOBILE BUS STOP,167
544,B26,2025-02,Sunday,MOBILE DOUBLE PARKED,26
545,B26,2025-02,Thursday,MOBILE BUS LANE,2
546,B26,2025-02,Thursday,MOBILE BUS STOP,252
547,B26,2025-02,Thursday,MOBILE DOUBLE PARKED,78
548,B26,2025-02,Tuesday,MOBILE BUS LANE,2
549,B26,2025-02,Tuesday,MOBILE BUS STOP,261
550,B26,2025-02,Tuesday,MOBILE DOUBLE PARKED,61
551,B26,2025-02,Wednesday,MOBILE BUS LANE,8
552,B26,2025-02,Wednesday,MOBILE BUS STOP,254
553,B26,2025-02,Wednesday,MOBILE DOUBLE PARKED,73
554,B26,2025-03,Friday,MOBILE BUS LANE,2
555,B26,2025-03,Friday,MOBILE BUS STOP,258
556,B26,2025-03,Friday,MOBILE DOUBLE PARKED,58
557,B26,2025-03,Monday,MOBILE BUS LANE,4
558,B26,2025-03,Monday,MOBILE BUS STOP,248
559,B26,2025-03,Monday,MOBILE DOUBLE PARKED,80
560,B26,2025-03,Saturday,MOBILE BUS LANE,3
561,B26,2025-03,Saturday,MOBILE BUS STOP,302
562,B26,2025-03,Saturday,MOBILE DOUBLE PARKED,77
563,B26,2025-03,Sunday,MOBILE BUS STOP,196
564,B26,2025-03,Sunday,MOBILE DOUBLE PARKED,22
565,B26,2025-03,Thursday,MOBILE BUS LANE,2
566,B26,2025-03,Thursday,MOBILE BUS STOP,240
567,B26,2025-03,Thursday,MOBILE DOUBLE PARKED,57
568,B26,2025-03,Tuesday,MOBILE BUS LANE,3
569,B26,2025-03,Tuesday,MOBILE BUS STOP,212
570,B26,2025-03,Tuesday,MOBILE DOUBLE PARKED,62
571,B26,2025-03,Wednesday,MOBILE BUS LANE,4
572,B26,2025-03,Wednesday,MOBILE BUS STOP,223
573,B26,2025-03,Wednesday,MOBILE DOUBLE PARKED,65
574,B26,2025-04,Friday,MOBILE BUS LANE,1
575,B26,2025-04,Friday,MOBILE BUS STOP,131
576,B26,2025-04,Friday,MOBILE DOUBLE PARKED,41
577,B26,2025-04,Monday,MOBILE BUS STOP,122
578,B26,2025-04,Monday,MOBILE DOUBLE PARKED,34
579,B26,2025-04,Saturday,MOBILE BUS LANE,2
580,B26,2025-04,Saturday,MOBILE BUS STOP,173
581,B26,2025-04,Saturday,MOBILE DOUBLE PARKED,31
582,B26,2025-04,Sunday,MOBILE BUS LANE,1
583,B26,2025-04,Sunday,MOBILE BUS STOP,140
584,B26,2025-04,Sunday,MOBILE DOUBLE PARKED,29
585,B26,2025-04,Thursday,MOBILE BUS LANE,1
586,B26,2025-04,Thursday,MOBILE BUS STOP,175
587,B26,2025-04,Thursday,MOBILE DOUBLE PARKED,49
588,B26,2025-04,Tuesday,MOBILE BUS LANE,6
589,B26,2025-04,Tuesday,MOBILE BUS STOP,193
590,B26,2025-04,Tuesday,MOBILE DOUBLE PARKED,69
591,B26,2025-04,Wednesday,MOBILE BUS LANE,3
592,B26,2025-04,Wednesday,MOBILE BUS STOP,180
593,B26,2025-04,Wednesday,MOBILE DOUBLE PARKED,61
594,B26,2025-05,Friday,MOBILE BUS LANE,4
595,B26,2025-05,Friday,MOBILE BUS STOP,179
596,B26,2025-05,Friday,MOBILE DOUBLE PARKED,45
597,B26,2025-05,Monday,MOBILE BUS LANE,5
598,B26,2025-05,Monday,MOBILE BUS STOP,124
599,B26,2025-05,Monday,MOBILE DOUBLE PARKED,43
600,B26,2025-05,Saturday,MOBILE BUS LANE,2
601,B26,2025-05,Saturday,MOBILE BUS STOP,197
602,B26,2025-05,Saturday,MOBILE DOUBLE PARKED,29
603,B26,2025-05,Sunday,MOBILE BUS STOP,116
604,B26,2025-05,Sunday,MOBILE DOUBLE PARKED,24
605,B26,2025-05,Thursday,MOBILE BUS LANE,1
606,B26,2025-05,Thursday,MOBILE BUS STOP,177
607,B26,2025-05,Thursday,MOBILE DOUBLE PARKED,67
608,B26,2025-05,Tuesday,MOBILE BUS LANE,5
609,B26,2025-05,Tuesday,MOBILE BUS STOP,119
610,B26,2025-05,Tuesday,MOBILE DOUBLE PARKED,50
611,B26,2025-05,Wednesday,MOBILE BUS LANE,7
612,B26,2025-05,Wednesday,MOBILE BUS STOP,98
613,B26,2025-05,Wednesday,MOBILE DOUBLE PARKED,37
614,B26,2025-06,Friday,MOBILE BUS LANE,5
615,B26,2025-06,Friday,MOBILE BUS STOP,144
616,B26,2025-06,Friday,MOBILE DOUBLE PARKED,44
617,B26,2025-06,Monday,MOBILE BUS LANE,1
618,B26,2025-06,Monday,MOBILE BUS STOP,184
619,B26,2025-06,Monday,MOBILE DOUBLE PARKED,78
620,B26,2025-06,Saturday,MOBILE BUS STOP,125
621,B26,2025-06,Saturday,MOBILE DOUBLE PARKED,40
622,B26,2025-06,Sunday,MOBILE BUS LANE,2
623,B26,2025-06,Sunday,MOBILE BUS STOP,100
624,B26,2025-06,Sunday,MOBILE DOUBLE PARKED,31
625,B26,2025-06,Thursday,MOBILE BUS STOP,132
626,B26,2025-06,Thursday,MOBILE DOUBLE PARKED,45
627,B26,2025-06,Tuesday,MOBILE BUS LANE,1
628,B26,2025-06,Tuesday,MOBILE BUS STOP,100
629,B26,2025-06,Tuesday,MOBILE DOUBLE PARKED,57
630,B26,2025-06,Wednesday,MOBILE BUS STOP,107
631,B26,2025-06,Wednesday,MOBILE DOUBLE PARKED,44
632,B26,2025-07,Friday,MOBILE BUS LANE,1
633,B26,2025-07,Friday,MOBILE BUS STOP,138
634,B26,2025-07,Friday,MOBILE DOUBLE PARKED,36
635,B26,2025-07,Monday,MOBILE BUS LANE,2
636,B26,2025-07,Monday,MOBILE BUS STOP,106
637,B26,2025-07,Monday,MOBILE DOUBLE PARKED,37
638,B26,2025-07,Saturday,MOBILE BUS LANE,1
639,B26,2025-07,Saturday,MOBILE BUS STOP,157
640,B26,2025-07,Saturday,MOBILE DOUBLE PARKED,44
641,B26,2025-07,Sunday,MOBILE BUS STOP,77
642,B26,2025-07,Sunday,MOBILE DOUBLE PARKED,22
643,B26,2025-07,Thursday,MOBILE BUS LANE,2
644,B26,2025-07,Thursday,MOBILE BUS STOP,137
645,B26,2025-07,Thursday,MOBILE DOUBLE PARKED,67
646,B26,2025-07,Tuesday,MOBILE BUS LANE,1
647,B26,2025-07,Tuesday,MOBILE BUS STOP,119
648,B26,2025-07,Tuesday,MOBILE DOUBLE PARKED,42
649,B26,2025-07,Wednesday,MOBILE BUS LANE,1
650,B26,2025-07,Wednesday,MOBILE BUS STOP,123
651,B26,2025-07,Wednesday,MOBILE DOUBLE PARKED,47
652,B26,2025-08,Friday,MOBILE BUS LANE,5
653,B26,2025-08,Friday,MOBILE BUS STOP,20
654,B26,2025-08,Friday,MOBILE DOUBLE PARKED,10
655,B26,2025-08,Monday,MOBILE BUS LANE,3
656,B26,2025-08,Monday,MOBILE BUS STOP,10
657,B26,2025-08,Monday,MOBILE DOUBLE PARKED,9
658,B26,2025-08,Saturday,MOBILE BUS STOP,12
659,B26,2025-08,Saturday,MOBILE DOUBLE PARKED,10
660,B26,2025-08,Sunday,MOBILE BUS STOP,13
661,B26,2025-08,Sunday,MOBILE DOUBLE PARKED,3
662,B26,2025-08,Thursday,MOBILE BUS LANE,4
663,B26,2025-08,Thursday,MOBILE BUS STOP,11
664,B26,2025-08,Thursday,MOBILE DOUBLE PARKED,1
665,B26,2025-08,Tuesday,MOBILE BUS LANE,3
666,B26,2025-08,Tuesday,MOBILE BUS STOP,24
667,B26,2025-08,Tuesday,MOBILE DOUBLE PARKED,11
668,B26,2025-08,Wednesday,MOBILE BUS STOP,11
669,B26,2025-08,Wednesday,MOBILE DOUBLE PARKED,5
670,B35,2024-09,Friday,MOBILE BUS STOP,492
671,B35,2024-09,Monday,MOBILE BUS STOP,706
672,B35,2024-09,Saturday,MOBILE BUS STOP,645
673,B35,2024-09,Sunday,MOBILE BUS STOP,538
674,B35,2024-09,Thursday,MOBILE BUS STOP,481
675,B35,2024-09,Tuesday,MOBILE BUS STOP,343
676,B35,2024-09,Wednesday,MOBILE BUS STOP,424
677,B35,2024-10,Friday,MOBILE BUS STOP,1294
678,B35,2024-10,Monday,MOBILE BUS STOP,1311
679,B35,2024-10,Saturday,MOBILE BUS STOP,1307
680,B35,2024-10,Sunday,MOBILE BUS STOP,1143
681,B35,2024-10,Thursday,MOBILE BUS STOP,1289
682,B35,2024-10,Tuesday,MOBILE BUS STOP,1376
683,B35,2024-10,Wednesday,MOBILE BUS STOP,1357
684,B35,2024-11,Friday,MOBILE BUS STOP,1577
685,B35,2024-11,Monday,MOBILE BUS STOP,1083
686,B35,2024-11,Saturday,MOBILE BUS STOP,1545
687,B35,2024-11,Sunday,MOBILE BUS STOP,1190
688,B35,2024-11,Thursday,MOBILE BUS STOP,1040
689,B35,2024-11,Tuesday,MOBILE BUS STOP,1077
690,B35,2024-11,Wednesday,MOBILE BUS STOP,1194
691,B35,2024-12,Friday,MOBILE BUS STOP,1114
692,B35,2024-12,Monday,MOBILE BUS STOP,1485
693,B35,2024-12,Saturday,MOBILE BUS STOP,998
694,B35,2024-12,Sunday,MOBILE BUS STOP,1174
695,B35,2024-12,Thursday,MOBILE BUS STOP,1178
696,B35,2024-12,Tuesday,MOBILE BUS STOP,1533
697,B35,2024-12,Wednesday,MOBILE BUS STOP,1029
698,B35,2025-01,Friday,MOBILE BUS LANE,35
699,B35,2025-01,Friday,MOBILE BUS STOP,1299
700,B35,2025-01,Friday,MOBILE DOUBLE PARKED,201
701,B35,2025-01,Monday,MOBILE BUS STOP,989
702,B35,2025-01,Saturday,MOBILE BUS STOP,1212
703,B35,2025-01,Sunday,MOBILE BUS STOP,647
704,B35,2025-01,Thursday,MOBILE BUS STOP,1205
705,B35,2025-01,Thursday,MOBILE DOUBLE PARKED,1
706,B35,2025-01,Tuesday,MOBILE BUS STOP,982
707,B35,2025-01,Wednesday,MOBILE BUS STOP,1056
708,B35,2025-02,Friday,MOBILE BUS LANE,60
709,B35,2025-02,Friday,MOBILE BUS STOP,930
710,B35,2025-02,Friday,MOBILE DOUBLE PARKED,706
711,B35,2025-02,Monday,MOBILE BUS LANE,45
712,B35,2025-02,Monday,MOBILE BUS STOP,825
713,B35,2025-02,Monday,MOBILE DOUBLE PARKED,663
714,B35,2025-02,Saturday,MOBILE BUS LANE,24
715,B35,2025-02,Saturday,MOBILE BUS STOP,535
716,B35,2025-02,Saturday,MOBILE DOUBLE PARKED,437
717,B35,2025-02,Sunday,MOBILE BUS STOP,547
718,B35,2025-02,Sunday,MOBILE DOUBLE PARKED,462
719,B35,2025-02,Thursday,MOBILE BUS LANE,45
720,B35,2025-02,Thursday,MOBILE BUS STOP,939
721,B35,2025-02,Thursday,MOBILE DOUBLE PARKED,766
722,B35,2025-02,Tuesday,MOBILE BUS LANE,47
723,B35,2025-02,Tuesday,MOBILE BUS STOP,885
724,B35,2025-02,Tuesday,MOBILE DOUBLE PARKED,732
725,B35,2025-02,Wednesday,MOBILE BUS LANE,54
726,B35,2025-02,Wednesday,MOBILE BUS STOP,821
727,B35,2025-02,Wednesday,MOBILE DOUBLE PARKED,654
728,B35,2025-03,Friday,MOBILE BUS LANE,56
729,B35,2025-03,Friday,MOBILE BUS STOP,886
730,B35,2025-03,Friday,MOBILE DOUBLE PARKED,848
731,B35,2025-03,Monday,MOBILE BUS LANE,77
732,B35,2025-03,Monday,MOBILE BUS STOP,1106
733,B35,2025-03,Monday,MOBILE DOUBLE PARKED,922
734,B35,2025-03,Saturday,MOBILE BUS LANE,72
735,B35,2025-03,Saturday,MOBILE BUS STOP,1141
736,B35,2025-03,Saturday,MOBILE DOUBLE PARKED,894
737,B35,2025-03,Sunday,MOBILE BUS STOP,983
738,B35,2025-03,Sunday,MOBILE DOUBLE PARKED,747
739,B35,2025-03,Thursday,MOBILE BUS LANE,76
740,B35,2025-03,Thursday,MOBILE BUS STOP,955
741,B35,2025-03,Thursday,MOBILE DOUBLE PARKED,838
742,B35,2025-03,Tuesday,MOBILE BUS LANE,55
743,B35,2025-03,Tuesday,MOBILE BUS STOP,889
744,B35,2025-03,Tuesday,MOBILE DOUBLE PARKED,702
745,B35,2025-03,Wednesday,MOBILE BUS LANE,71
746,B35,2025-03,Wednesday,MOBILE BUS STOP,900
747,B35,2025-03,Wednesday,MOBILE DOUBLE PARKED,744
748,B35,2025-04,Friday,MOBILE BUS LANE,68
749,B35,2025-04,Friday,MOBILE BUS STOP,1064
750,B35,2025-04,Friday,MOBILE DOUBLE PARKED,870
751,B35,2025-04,Monday,MOBILE BUS LANE,53
752,B35,2025-04,Monday,MOBILE BUS STOP,885
753,B35,2025-04,Monday,MOBILE DOUBLE PARKED,693
754,B35,2025-04,Saturday,MOBILE BUS LANE,43
755,B35,2025-04,Saturday,MOBILE BUS STOP,1003
756,B35,2025-04,Saturday,MOBILE DOUBLE PARKED,766
757,B35,2025-04,Sunday,MOBILE BUS STOP,776
758,B35,2025-04,Sunday,MOBILE DOUBLE PARKED,709
759,B35,2025-04,Thursday,MOBILE BUS LANE,47
760,B35,2025-04,Thursday,MOBILE BUS STOP,917
761,B35,2025-04,Thursday,MOBILE DOUBLE PARKED,822
762,B35,2025-04,Tuesday,MOBILE BUS LANE,68
763,B35,2025-04,Tuesday,MOBILE BUS STOP,1053
764,B35,2025-04,Tuesday,MOBILE DOUBLE PARKED,887
765,B35,2025-04,Wednesday,MOBILE BUS LANE,86
766,B35,2025-04,Wednesday,MOBILE BUS STOP,1112
767,B35,2025-04,Wednesday,MOBILE DOUBLE PARKED,996
768,B35,2025-05,Friday,MOBILE BUS LANE,87
769,B35,2025-05,Friday,MOBILE BUS STOP,1156
770,B35,2025-05,Friday,MOBILE DOUBLE PARKED,1023
771,B35,2025-05,Monday,MOBILE BUS LANE,26
772,B35,2025-05,Monday,MOBILE BUS STOP,764
773,B35,2025-05,Monday,MOBILE DOUBLE PARKED,719
774,B35,2025-05,Saturday,MOBILE BUS LANE,51
775,B35,2025-05,Saturday,MOBILE BUS STOP,1015
776,B35,2025-05,Saturday,MOBILE DOUBLE PARKED,832
777,B35,2025-05,Sunday,MOBILE BUS STOP,775
778,B35,2025-05,Sunday,MOBILE DOUBLE PARKED,681
779,B35,2025-05,Thursday,MOBILE BUS LANE,44
780,B35,2025-05,Thursday,MOBILE BUS STOP,994
781,B35,2025-05,Thursday,MOBILE DOUBLE PARKED,867
782,B35,2025-05,Tuesday,MOBILE BUS LANE,46
783,B35,2025-05,Tuesday,MOBILE BUS STOP,805
784,B35,2025-05,Tuesday,MOBILE DOUBLE PARKED,740
785,B35,2025-05,Wednesday,MOBILE BUS LANE,53
786,B35,2025-05,Wednesday,MOBILE BUS STOP,740
787,B35,2025-05,Wednesday,MOBILE DOUBLE PARKED,699
788,B35,2025-06,Friday,MOBILE BUS LANE,50
789,B35,2025-06,Friday,MOBILE BUS STOP,809
790,B35,2025-06,Friday,MOBILE DOUBLE PARKED,705
791,B35,2025-06,Monday,MOBILE BUS LANE,64
792,B35,2025-06,Monday,MOBILE BUS STOP,883
793,B35,2025-06,Monday,MOBILE DOUBLE PARKED,839
794,B35,2025-06,Saturday,MOBILE BUS LANE,35
795,B35,2025-06,Saturday,MOBILE BUS STOP,752
796,B35,2025-06,Saturday,MOBILE DOUBLE PARKED,693
797,B35,2025-06,Sunday,MOBILE BUS STOP,892
798,B35,2025-06,Sunday,MOBILE DOUBLE PARKED,734
799,B35,2025-06,Thursday,MOBILE BUS LANE,29
800,B35,2025-06,Thursday,MOBILE BUS STOP,783
801,B35,2025-06,Thursday,MOBILE DOUBLE PARKED,750
802,B35,2025-06,Tuesday,MOBILE BUS LANE,44
803,B35,2025-06,Tuesday,MOBILE BUS STOP,654
804,B35,2025-06,Tuesday,MOBILE DOUBLE PARKED,638
805,B35,2025-06,Wednesday,MOBILE BUS LANE,55
806,B35,2025-06,Wednesday,MOBILE BUS STOP,749
807,B35,2025-06,Wednesday,MOBILE DOUBLE PARKED,644
808,B35,2025-07,Friday,MOBILE BUS LANE,38
809,B35,2025-07,Friday,MOBILE BUS STOP,690
810,B35,2025-07,Friday,MOBILE DOUBLE PARKED,609
811,B35,2025-07,Monday,MOBILE BUS LANE,22
812,B35,2025-07,Monday,MOBILE BUS STOP,509
813,B35,2025-07,Monday,MOBILE DOUBLE PARKED,449
814,B35,2025-07,Saturday,MOBILE BUS LANE,23
815,B35,2025-07,Saturday,MOBILE BUS STOP,723
816,B35,2025-07,Saturday,MOBILE DOUBLE PARKED,537
817,B35,2025-07,Sunday,MOBILE BUS STOP,506
818,B35,2025-07,Sunday,MOBILE DOUBLE PARKED,371
819,B35,2025-07,Thursday,MOBILE BUS LANE,27
820,B35,2025-07,Thursday,MOBILE BUS STOP,741
821,B35,2025-07,Thursday,MOBILE DOUBLE PARKED,783
822,B35,2025-07,Tuesday,MOBILE BUS LANE,36
823,B35,2025-07,Tuesday,MOBILE BUS STOP,661
824,B35,2025-07,Tuesday,MOBILE DOUBLE PARKED,665
825,B35,2025-07,Wednesday,MOBILE BUS LANE,41
826,B35,2025-07,Wednesday,MOBILE BUS STOP,697
827,B35,2025-07,Wednesday,MOBILE DOUBLE PARKED,685
828,B35,2025-08,Friday,MOBILE BUS LANE,12
829,B35,2025-08,Friday,MOBILE BUS STOP,123
830,B35,2025-08,Friday,MOBILE DOUBLE PARKED,205
831,B35,2025-08,Monday,MOBILE BUS LANE,12
832,B35,2025-08,Monday,MOBILE BUS STOP,71
833,B35,2025-08,Monday,MOBILE DOUBLE PARKED,60
834,B35,2025-08,Saturday,MOBILE BUS LANE,10
835,B35,2025-08,Saturday,MOBILE BUS STOP,79
836,B35,2025-08,Saturday,MOBILE DOUBLE PARKED,98
837,B35,2025-08,Sunday,MOBILE BUS STOP,52
838,B35,2025-08,Sunday,MOBILE DOUBLE PARKED,44
839,B35,2025-08,Thursday,MOBILE BUS LANE,2
840,B35,2025-08,Thursday,MOBILE BUS STOP,59
841,B35,2025-08,Thursday,MOBILE DOUBLE PARKED,41
842,B35,2025-08,Tuesday,MOBILE BUS LANE,5
843,B35,2025-08,Tuesday,MOBILE BUS STOP,91
844,B35,2025-08,Tuesday,MOBILE DOUBLE PARKED,66
845,B35,2025-08,Wednesday,MOBILE BUS LANE,7
846,B35,2025-08,Wednesday,MOBILE BUS STOP,106
847,B35,2025-08,Wednesday,MOBILE DOUBLE PARKED,44
848,B41,2024-09,Friday,MOBILE BUS LANE,39
849,B41,2024-09,Friday,MOBILE BUS STOP,319
850,B41,2024-09,Friday,MOBILE DOUBLE PARKED,295
851,B41,2024-09,Monday,MOBILE BUS LANE,80
852,B41,2024-09,Monday,MOBILE BUS STOP,382
853,B41,2024-09,Monday,MOBILE DOUBLE PARKED,429
854,B41,2024-09,Saturday,MOBILE BUS LANE,6
855,B41,2024-09,Saturday,MOBILE BUS STOP,309
856,B41,2024-09,Saturday,MOBILE DOUBLE PARKED,365
857,B41,2024-09,Sunday,MOBILE BUS LANE,2
858,B41,2024-09,Sunday,MOBILE BUS STOP,305
859,B41,2024-09,Sunday,MOBILE DOUBLE PARKED,362
860,B41,2024-09,Thursday,MOBILE BUS LANE,30
861,B41,2024-09,Thursday,MOBILE BUS STOP,262
862,B41,2024-09,Thursday,MOBILE DOUBLE PARKED,257
863,B41,2024-09,Tuesday,MOBILE BUS LANE,52
864,B41,2024-09,Tuesday,MOBILE BUS STOP,181
865,B41,2024-09,Tuesday,MOBILE DOUBLE PARKED,269
866,B41,2024-09,Wednesday,MOBILE BUS LANE,19
867,B41,2024-09,Wednesday,MOBILE BUS STOP,267
868,B41,2024-09,Wednesday,MOBILE DOUBLE PARKED,285
869,B41,2024-10,Friday,MOBILE BUS LANE,203
870,B41,2024-10,Friday,MOBILE BUS STOP,815
871,B41,2024-10,Friday,MOBILE DOUBLE PARKED,783
872,B41,2024-10,Monday,MOBILE BUS LANE,152
873,B41,2024-10,Monday,MOBILE BUS STOP,553
874,B41,2024-10,Monday,MOBILE DOUBLE PARKED,425
875,B41,2024-10,Saturday,MOBILE BUS LANE,150
876,B41,2024-10,Saturday,MOBILE BUS STOP,796
877,B41,2024-10,Saturday,MOBILE DOUBLE PARKED,612
878,B41,2024-10,Sunday,MOBILE BUS LANE,141
879,B41,2024-10,Sunday,MOBILE BUS STOP,585
880,B41,2024-10,Sunday,MOBILE DOUBLE PARKED,650
881,B41,2024-10,Thursday,MOBILE BUS LANE,250
882,B41,2024-10,Thursday,MOBILE BUS STOP,899
883,B41,2024-10,Thursday,MOBILE DOUBLE PARKED,567
884,B41,2024-10,Tuesday,MOBILE BUS LANE,260
885,B41,2024-10,Tuesday,MOBILE BUS STOP,852
886,B41,2024-10,Tuesday,MOBILE DOUBLE PARKED,523
887,B41,2024-10,Wednesday,MOBILE BUS LANE,284
888,B41,2024-10,Wednesday,MOBILE BUS STOP,881
889,B41,2024-10,Wednesday,MOBILE DOUBLE PARKED,793
890,B41,2024-11,Friday,MOBILE BUS LANE,161
891,B41,2024-11,Friday,MOBILE BUS STOP,882
892,B41,2024-11,Friday,MOBILE DOUBLE PARKED,787
893,B41,2024-11,Monday,MOBILE BUS LANE,142
894,B41,2024-11,Monday,MOBILE BUS STOP,705
895,B41,2024-11,Monday,MOBILE DOUBLE PARKED,703
896,B41,2024-11,Saturday,MOBILE BUS LANE,7
897,B41,2024-11,Saturday,MOBILE BUS STOP,886
898,B41,2024-11,Saturday,MOBILE DOUBLE PARKED,1016
899,B41,2024-11,Sunday,MOBILE BUS LANE,5
900,B41,2024-11,Sunday,MOBILE BUS STOP,406
901,B41,2024-11,Sunday,MOBILE DOUBLE PARKED,698
902,B41,2024-11,Thursday,MOBILE BUS LANE,110
903,B41,2024-11,Thursday,MOBILE BUS STOP,618
904,B41,2024-11,Thursday,MOBILE DOUBLE PARKED,569
905,B41,2024-11,Tuesday,MOBILE BUS LANE,166
906,B41,2024-11,Tuesday,MOBILE BUS STOP,677
907,B41,2024-11,Tuesday,MOBILE DOUBLE PARKED,760
908,B41,2024-11,Wednesday,MOBILE BUS LANE,152
909,B41,2024-11,Wednesday,MOBILE BUS STOP,536
910,B41,2024-11,Wednesday,MOBILE DOUBLE PARKED,528
911,B41,2024-12,Friday,MOBILE BUS LANE,127
912,B41,2024-12,Friday,MOBILE BUS STOP,669
913,B41,2024-12,Friday,MOBILE DOUBLE PARKED,744
914,B41,2024-12,Monday,MOBILE BUS LANE,150
915,B41,2024-12,Monday,MOBILE BUS STOP,912
916,B41,2024-12,Monday,MOBILE DOUBLE PARKED,1035
917,B41,2024-12,Saturday,MOBILE BUS LANE,3
918,B41,2024-12,Saturday,MOBILE BUS STOP,782
919,B41,2024-12,Saturday,MOBILE DOUBLE PARKED,1004
920,B41,2024-12,Sunday,MOBILE BUS LANE,5
921,B41,2024-12,Sunday,MOBILE BUS STOP,720
922,B41,2024-12,Sunday,MOBILE DOUBLE PARKED,1131
923,B41,2024-12,Thursday,MOBILE BUS LANE,126
924,B41,2024-12,Thursday,MOBILE BUS STOP,633
925,B41,2024-12,Thursday,MOBILE DOUBLE PARKED,538
